2026-09-02T12:02:42Z,1, 79.12 W, 51, 100 %, 50290 MiB
2026-09-02T12:02:42Z,2, 42.57 W, 48, 0 %, 51674 MiB
2026-09-02T12:02:42Z,3, 43.80 W, 49, 0 %, 60590 MiB
2026-09-02T12:02:43Z,0, 61.92 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:43Z,1, 79.10 W, 51, 100 %, 50290 MiB
2026-09-02T12:02:43Z,2, 42.47 W, 48, 0 %, 51674 MiB
2026-09-02T12:02:43Z,3, 43.90 W, 49, 0 %, 60590 MiB
2026-09-02T12:02:44Z,0, 61.34 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:44Z,1, 78.98 W, 51, 100 %, 50290 MiB
2026-09-02T12:02:44Z,2, 42.47 W, 48, 0 %, 51674 MiB
2026-09-02T12:02:44Z,3, 43.79 W, 48, 0 %, 60590 MiB
2026-09-02T12:02:45Z,0, 61.92 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:45Z,1, 78.93 W, 51, 100 %, 50290 MiB
2026-09-02T12:02:45Z,2, 42.38 W, 48, 0 %, 51674 MiB
2026-09-02T12:02:45Z,3, 43.62 W, 48, 0 %, 60590 MiB
2026-09-02T12:02:47Z,0, 61.81 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:47Z,1, 78.90 W, 51, 100 %, 50290 MiB
2026-09-02T12:02:47Z,2, 42.38 W, 48, 0 %, 51674 MiB
2026-09-02T12:02:47Z,3, 43.61 W, 48, 0 %, 60590 MiB
2026-09-02T12:02:48Z,0, 61.82 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:48Z,1, 78.90 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:48Z,2, 42.57 W, 48, 0 %, 51674 MiB
2026-09-02T12:02:48Z,3, 43.90 W, 48, 0 %, 60590 MiB
2026-09-02T12:02:49Z,0, 61.82 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:49Z,1, 78.72 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:49Z,2, 42.28 W, 48, 0 %, 51674 MiB
2026-09-02T12:02:49Z,3, 43.62 W, 48, 0 %, 60590 MiB
2026-09-02T12:02:50Z,0, 61.74 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:50Z,1, 78.72 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:50Z,2, 41.99 W, 47, 0 %, 51674 MiB
2026-09-02T12:02:50Z,3, 43.41 W, 47, 0 %, 60590 MiB
2026-09-02T12:02:51Z,0, 61.74 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:51Z,1, 79.71 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:51Z,2, 42.09 W, 47, 0 %, 51674 MiB
2026-09-02T12:02:51Z,3, 43.52 W, 47, 0 %, 60590 MiB
2026-09-02T12:02:52Z,0, 61.72 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:52Z,1, 78.62 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:52Z,2, 41.98 W, 47, 0 %, 51674 MiB
2026-09-02T12:02:52Z,3, 43.41 W, 47, 0 %, 60590 MiB
2026-09-02T12:02:53Z,0, 61.72 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:53Z,1, 78.62 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:53Z,2, 41.88 W, 47, 0 %, 51674 MiB
2026-09-02T12:02:53Z,3, 43.41 W, 47, 0 %, 60590 MiB
2026-09-02T12:02:54Z,0, 61.82 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:54Z,1, 78.68 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:54Z,2, 60.64 W, 48, 100 %, 51674 MiB
2026-09-02T12:02:54Z,3, 43.50 W, 47, 0 %, 60590 MiB
2026-09-02T12:02:55Z,0, 61.70 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:55Z,1, 78.57 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:55Z,2, 61.37 W, 48, 100 %, 51674 MiB
2026-09-02T12:02:55Z,3, 66.99 W, 48, 100 %, 6 MiB
2026-09-02T12:02:57Z,0, 61.71 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:57Z,1, 78.58 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:57Z,2, 61.47 W, 48, 100 %, 51674 MiB
2026-09-02T12:02:57Z,3, 64.11 W, 48, 0 %, 6 MiB
2026-09-02T12:02:58Z,0, 61.72 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:58Z,1, 78.48 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:58Z,2, 61.47 W, 48, 100 %, 51674 MiB
2026-09-02T12:02:58Z,3, 63.81 W, 48, 0 %, 6 MiB
2026-09-02T12:02:59Z,0, 61.78 W, 50, 100 %, 51290 MiB
2026-09-02T12:02:59Z,1, 78.44 W, 50, 100 %, 50290 MiB
2026-09-02T12:02:59Z,2, 61.50 W, 48, 100 %, 51674 MiB
2026-09-02T12:02:59Z,3, 38.17 W, 47, 0 %, 6 MiB
2026-09-02T12:03:00Z,0, 61.63 W, 49, 100 %, 51290 MiB
2026-09-02T12:03:00Z,1, 78.28 W, 50, 100 %, 50290 MiB
2026-09-02T12:03:00Z,2, 61.50 W, 48, 100 %, 51674 MiB
2026-09-02T12:03:00Z,3, 37.94 W, 46, 0 %, 6 MiB
2026-09-02T12:03:01Z,0, 61.72 W, 49, 100 %, 51290 MiB
2026-09-02T12:03:01Z,1, 78.32 W, 50, 100 %, 50290 MiB
2026-09-02T12:03:01Z,2, 61.41 W, 48, 100 %, 51674 MiB
2026-09-02T12:03:01Z,3, 37.66 W, 46, 0 %, 6 MiB
2026-09-02T12:03:02Z,0, 61.60 W, 49, 100 %, 51290 MiB
2026-09-02T12:03:02Z,1, 78.27 W, 50, 100 %, 50290 MiB
2026-09-02T12:03:02Z,2, 61.44 W, 48, 100 %, 51674 MiB
2026-09-02T12:03:02Z,3, 37.66 W, 46, 0 %, 6 MiB
2026-09-02T12:03:03Z,0, 56.64 W, 49, 41 %, 51290 MiB
2026-09-02T12:03:03Z,1, 73.17 W, 50, 70 %, 50290 MiB
2026-09-02T12:03:03Z,2, 56.40 W, 48, 0 %, 51674 MiB
2026-09-02T12:03:03Z,3, 37.48 W, 46, 0 %, 6 MiB
2026-09-02T12:03:04Z,0, 59.53 W, 49, 100 %, 6 MiB
2026-09-02T12:03:04Z,1, 75.70 W, 49, 60 %, 6 MiB
2026-09-02T12:03:04Z,2, 59.19 W, 48, 100 %, 6 MiB
2026-09-02T12:03:04Z,3, 37.47 W, 46, 0 %, 6 MiB
2026-09-02T12:03:05Z,0, 59.33 W, 49, 100 %, 6 MiB
2026-09-02T12:03:05Z,1, 75.09 W, 49, 100 %, 6 MiB
2026-09-02T12:03:05Z,2, 56.40 W, 48, 39 %, 6 MiB
2026-09-02T12:03:05Z,3, 37.48 W, 46, 0 %, 6 MiB
2026-09-02T12:03:07Z,0, 56.63 W, 49, 0 %, 6 MiB
2026-09-02T12:03:07Z,1, 72.10 W, 49, 0 %, 6 MiB
2026-09-02T12:03:07Z,2, 56.21 W, 48, 0 %, 6 MiB
2026-09-02T12:03:07Z,3, 37.48 W, 45, 0 %, 6 MiB
2026-09-02T12:03:08Z,0, 36.74 W, 48, 0 %, 0 MiB
2026-09-02T12:03:08Z,1, 41.63 W, 48, 0 %, 0 MiB
2026-09-02T12:03:08Z,2, 36.46 W, 47, 0 %, 0 MiB
2026-09-02T12:03:08Z,3, 37.50 W, 45, 0 %, 0 MiB
2026-09-02T12:03:09Z,0, 36.55 W, 48, 0 %, 0 MiB
2026-09-02T12:03:09Z,1, 41.35 W, 47, 0 %, 0 MiB
2026-09-02T12:03:09Z,2, 35.89 W, 46, 0 %, 0 MiB
2026-09-02T12:03:09Z,3, 37.41 W, 45, 0 %, 0 MiB
2026-09-02T12:03:10Z,0, 36.44 W, 47, 0 %, 0 MiB
2026-09-02T12:03:10Z,1, 41.15 W, 47, 0 %, 0 MiB
2026-09-02T12:03:10Z,2, 35.88 W, 46, 0 %, 0 MiB
2026-09-02T12:03:10Z,3, 37.40 W, 45, 0 %, 0 MiB
2026-09-02T12:03:11Z,0, 36.44 W, 47, 0 %, 0 MiB
2026-09-02T12:03:11Z,1, 41.05 W, 47, 0 %, 0 MiB
2026-09-02T12:03:11Z,2, 36.08 W, 46, 0 %, 0 MiB
2026-09-02T12:03:11Z,3, 37.41 W, 45, 0 %, 0 MiB
2026-09-02T12:03:12Z,0, 36.16 W, 47, 0 %, 0 MiB
2026-09-02T12:03:12Z,1, 41.04 W, 47, 0 %, 0 MiB
2026-09-02T12:03:12Z,2, 35.69 W, 46, 0 %, 0 MiB
2026-09-02T12:03:12Z,3, 37.60 W, 45, 0 %, 0 MiB
2026-09-02T12:03:13Z,0, 36.15 W, 47, 0 %, 0 MiB
2026-09-02T12:03:13Z,1, 40.94 W, 46, 0 %, 0 MiB
2026-09-02T12:03:13Z,2, 35.98 W, 46, 0 %, 0 MiB
2026-09-02T12:03:13Z,3, 37.30 W, 45, 0 %, 0 MiB
2026-09-02T12:03:14Z,0, 36.15 W, 47, 0 %, 0 MiB
2026-09-02T12:03:14Z,1, 40.84 W, 46, 0 %, 0 MiB
2026-09-02T12:03:14Z,2, 35.98 W, 46, 0 %, 0 MiB
2026-09-02T12:03:14Z,3, 37.30 W, 45, 0 %, 0 MiB
2026-09-02T12:03:15Z,0, 36.25 W, 47, 0 %, 0 MiB
2026-09-02T12:03:15Z,1, 40.85 W, 46, 0 %, 0 MiB
2026-09-02T12:03:15Z,2, 35.88 W, 46, 0 %, 0 MiB
2026-09-02T12:03:15Z,3, 37.21 W, 45, 0 %, 0 MiB
2026-09-02T12:03:17Z,0, 35.96 W, 47, 0 %, 0 MiB
2026-09-02T12:03:17Z,1, 40.76 W, 46, 0 %, 0 MiB
2026-09-02T12:03:17Z,2, 35.88 W, 45, 0 %, 0 MiB
2026-09-02T12:03:17Z,3, 37.21 W, 44, 0 %, 0 MiB
2026-09-02T12:03:18Z,0, 36.05 W, 47, 0 %, 0 MiB
2026-09-02T12:03:18Z,1, 40.75 W, 46, 0 %, 0 MiB
2026-09-02T12:03:18Z,2, 35.88 W, 45, 0 %, 0 MiB
2026-09-02T12:03:18Z,3, 37.40 W, 44, 0 %, 0 MiB
2026-09-02T12:03:19Z,0, 35.97 W, 47, 0 %, 0 MiB
2026-09-02T12:03:19Z,1, 40.65 W, 46, 0 %, 0 MiB
2026-09-02T12:03:19Z,2, 35.88 W, 45, 0 %, 0 MiB
2026-09-02T12:03:19Z,3, 37.41 W, 44, 0 %, 0 MiB
2026-09-02T12:03:20Z,0, 36.07 W, 46, 0 %, 0 MiB
2026-09-02T12:03:20Z,1, 40.55 W, 45, 0 %, 0 MiB
2026-09-02T12:03:20Z,2, 35.78 W, 45, 0 %, 0 MiB
2026-09-02T12:03:20Z,3, 37.41 W, 44, 0 %, 0 MiB
2026-09-02T12:03:21Z,0, 36.05 W, 46, 0 %, 0 MiB
2026-09-02T12:03:21Z,1, 40.45 W, 45, 0 %, 0 MiB
2026-09-02T12:03:21Z,2, 35.69 W, 45, 0 %, 0 MiB
2026-09-02T12:03:21Z,3, 37.30 W, 44, 0 %, 0 MiB
2026-09-02T12:03:22Z,0, 35.85 W, 46, 0 %, 0 MiB
2026-09-02T12:03:22Z,1, 40.45 W, 45, 0 %, 0 MiB
2026-09-02T12:03:22Z,2, 35.50 W, 45, 0 %, 0 MiB
2026-09-02T12:03:22Z,3, 37.31 W, 44, 0 %, 0 MiB
2026-09-02T12:03:23Z,0, 35.96 W, 46, 0 %, 0 MiB
2026-09-02T12:03:23Z,1, 40.45 W, 45, 0 %, 0 MiB
2026-09-02T12:03:23Z,2, 35.78 W, 45, 0 %, 0 MiB
2026-09-02T12:03:23Z,3, 37.31 W, 44, 0 %, 0 MiB
2026-09-02T12:03:24Z,0, 36.25 W, 46, 0 %, 0 MiB
2026-09-02T12:03:24Z,1, 40.36 W, 45, 0 %, 0 MiB
2026-09-02T12:03:24Z,2, 35.69 W, 45, 0 %, 0 MiB
2026-09-02T12:03:24Z,3, 37.20 W, 44, 0 %, 0 MiB
2026-09-02T12:03:26Z,0, 35.76 W, 46, 0 %, 0 MiB
2026-09-02T12:03:26Z,1, 40.46 W, 45, 0 %, 0 MiB
2026-09-02T12:03:26Z,2, 35.70 W, 45, 0 %, 0 MiB
2026-09-02T12:03:26Z,3, 37.50 W, 44, 0 %, 0 MiB
2026-09-02T12:03:27Z,0, 35.85 W, 46, 0 %, 0 MiB
2026-09-02T12:03:27Z,1, 40.36 W, 45, 0 %, 0 MiB
2026-09-02T12:03:27Z,2, 35.70 W, 45, 0 %, 0 MiB
2026-09-02T12:03:27Z,3, 37.21 W, 44, 0 %, 0 MiB
2026-09-02T12:03:28Z,0, 35.96 W, 46, 0 %, 0 MiB
2026-09-02T12:03:28Z,1, 40.26 W, 45, 0 %, 0 MiB
2026-09-02T12:03:28Z,2, 35.70 W, 45, 0 %, 0 MiB
2026-09-02T12:03:28Z,3, 37.21 W, 44, 0 %, 0 MiB
2026-09-02T12:03:29Z,0, 36.05 W, 46, 0 %, 0 MiB
2026-09-02T12:03:29Z,1, 40.35 W, 45, 0 %, 0 MiB
2026-09-02T12:03:29Z,2, 35.89 W, 45, 0 %, 0 MiB
2026-09-02T12:03:29Z,3, 37.20 W, 43, 0 %, 0 MiB
2026-09-02T12:03:30Z,0, 35.75 W, 46, 0 %, 0 MiB
2026-09-02T12:03:30Z,1, 40.36 W, 44, 0 %, 0 MiB
2026-09-02T12:03:30Z,2, 35.88 W, 45, 0 %, 0 MiB
2026-09-02T12:03:30Z,3, 37.12 W, 43, 0 %, 0 MiB
2026-09-02T12:03:31Z,0, 35.66 W, 46, 0 %, 0 MiB
2026-09-02T12:03:31Z,1, 40.16 W, 44, 0 %, 0 MiB
2026-09-02T12:03:31Z,2, 35.88 W, 44, 0 %, 0 MiB
2026-09-02T12:03:31Z,3, 37.12 W, 43, 0 %, 0 MiB
2026-09-02T12:03:32Z,0, 35.95 W, 45, 0 %, 0 MiB
2026-09-02T12:03:32Z,1, 40.06 W, 44, 0 %, 0 MiB
2026-09-02T12:03:32Z,2, 35.59 W, 44, 0 %, 0 MiB
2026-09-02T12:03:32Z,3, 37.20 W, 43, 0 %, 0 MiB
2026-09-02T12:03:33Z,0, 35.86 W, 45, 0 %, 0 MiB
2026-09-02T12:03:33Z,1, 40.06 W, 44, 0 %, 0 MiB
2026-09-02T12:03:33Z,2, 35.88 W, 44, 0 %, 0 MiB
2026-09-02T12:03:33Z,3, 37.12 W, 43, 0 %, 0 MiB
2026-09-02T12:03:35Z,0, 35.56 W, 45, 0 %, 0 MiB
2026-09-02T12:03:35Z,1, 39.97 W, 44, 0 %, 0 MiB
2026-09-02T12:03:35Z,2, 35.78 W, 44, 0 %, 0 MiB
2026-09-02T12:03:35Z,3, 37.12 W, 43, 0 %, 0 MiB
2026-09-02T12:03:36Z,0, 35.96 W, 45, 0 %, 0 MiB
2026-09-02T12:03:36Z,1, 39.86 W, 44, 0 %, 0 MiB
2026-09-02T12:03:36Z,2, 35.69 W, 44, 0 %, 0 MiB
2026-09-02T12:03:36Z,3, 37.01 W, 43, 0 %, 0 MiB
2026-09-02T12:03:37Z,0, 35.96 W, 45, 0 %, 0 MiB
2026-09-02T12:03:37Z,1, 39.86 W, 44, 0 %, 0 MiB
2026-09-02T12:03:37Z,2, 35.78 W, 44, 0 %, 0 MiB
2026-09-02T12:03:37Z,3, 37.02 W, 43, 0 %, 0 MiB
2026-09-02T12:03:38Z,0, 35.85 W, 45, 0 %, 0 MiB
2026-09-02T12:03:38Z,1, 39.86 W, 44, 0 %, 0 MiB
2026-09-02T12:03:38Z,2, 35.78 W, 44, 0 %, 0 MiB
2026-09-02T12:03:38Z,3, 37.02 W, 43, 0 %, 0 MiB
2026-09-02T12:03:39Z,0, 35.85 W, 45, 0 %, 0 MiB
2026-09-02T12:03:39Z,1, 39.86 W, 44, 0 %, 0 MiB
2026-09-02T12:03:39Z,2, 35.78 W, 44, 0 %, 0 MiB
2026-09-02T12:03:39Z,3, 37.02 W, 43, 0 %, 0 MiB
2026-09-02T12:03:40Z,0, 35.38 W, 45, 0 %, 0 MiB
2026-09-02T12:03:40Z,1, 39.86 W, 44, 0 %, 0 MiB
2026-09-02T12:03:40Z,2, 35.69 W, 44, 0 %, 0 MiB
2026-09-02T12:03:40Z,3, 37.02 W, 43, 0 %, 0 MiB
2026-09-02T12:03:41Z,0, 35.47 W, 45, 0 %, 0 MiB
2026-09-02T12:03:41Z,1, 39.66 W, 44, 0 %, 0 MiB
2026-09-02T12:03:41Z,2, 35.69 W, 44, 0 %, 0 MiB
2026-09-02T12:03:41Z,3, 36.80 W, 43, 0 %, 0 MiB
2026-09-02T12:03:42Z,0, 35.77 W, 45, 0 %, 0 MiB
2026-09-02T12:03:42Z,1, 39.87 W, 44, 0 %, 0 MiB
2026-09-02T12:03:42Z,2, 35.69 W, 44, 0 %, 0 MiB
2026-09-02T12:03:42Z,3, 36.91 W, 43, 0 %, 0 MiB
2026-09-02T12:03:43Z,0, 35.65 W, 45, 0 %, 0 MiB
2026-09-02T12:03:43Z,1, 39.76 W, 43, 0 %, 0 MiB
2026-09-02T12:03:43Z,2, 35.49 W, 44, 0 %, 0 MiB
2026-09-02T12:03:43Z,3, 36.91 W, 43, 0 %, 0 MiB
2026-09-02T12:03:45Z,0, 35.38 W, 45, 0 %, 0 MiB
2026-09-02T12:03:45Z,1, 39.66 W, 43, 0 %, 0 MiB
2026-09-02T12:03:45Z,2, 35.50 W, 44, 0 %, 0 MiB
2026-09-02T12:03:45Z,3, 36.80 W, 43, 0 %, 0 MiB
2026-09-02T12:03:46Z,0, 35.36 W, 45, 0 %, 0 MiB
2026-09-02T12:03:46Z,1, 39.57 W, 43, 0 %, 0 MiB
2026-09-02T12:03:46Z,2, 35.69 W, 44, 0 %, 0 MiB
2026-09-02T12:03:46Z,3, 36.91 W, 42, 0 %, 0 MiB
2026-09-02T12:03:47Z,0, 35.36 W, 45, 0 %, 0 MiB
2026-09-02T12:03:47Z,1, 39.65 W, 43, 0 %, 0 MiB
2026-09-02T12:03:47Z,2, 35.69 W, 44, 0 %, 0 MiB
2026-09-02T12:03:47Z,3, 36.81 W, 42, 0 %, 0 MiB
2026-09-02T12:03:48Z,0, 35.46 W, 45, 0 %, 0 MiB
2026-09-02T12:03:48Z,1, 39.47 W, 43, 0 %, 0 MiB
2026-09-02T12:03:48Z,2, 35.69 W, 44, 0 %, 0 MiB
2026-09-02T12:03:48Z,3, 36.80 W, 42, 0 %, 0 MiB
2026-09-02T12:03:49Z,0, 35.36 W, 44, 0 %, 0 MiB
2026-09-02T12:03:49Z,1, 39.56 W, 43, 0 %, 0 MiB
2026-09-02T12:03:49Z,2, 35.58 W, 44, 0 %, 0 MiB
2026-09-02T12:03:49Z,3, 36.79 W, 42, 0 %, 0 MiB
2026-09-02T12:03:50Z,0, 35.36 W, 44, 0 %, 0 MiB
2026-09-02T12:03:50Z,1, 39.56 W, 43, 0 %, 0 MiB
2026-09-02T12:03:50Z,2, 35.29 W, 43, 0 %, 0 MiB
2026-09-02T12:03:50Z,3, 36.79 W, 42, 0 %, 0 MiB
2026-09-02T12:03:51Z,0, 35.66 W, 44, 0 %, 0 MiB
2026-09-02T12:03:51Z,1, 39.47 W, 43, 0 %, 0 MiB
2026-09-02T12:03:51Z,2, 35.49 W, 43, 0 %, 0 MiB
2026-09-02T12:03:51Z,3, 36.80 W, 42, 0 %, 0 MiB
2026-09-02T12:03:52Z,0, 35.56 W, 44, 0 %, 0 MiB
2026-09-02T12:03:52Z,1, 39.47 W, 43, 0 %, 0 MiB
2026-09-02T12:03:52Z,2, 35.69 W, 43, 0 %, 0 MiB
2026-09-02T12:03:52Z,3, 36.80 W, 42, 0 %, 0 MiB
2026-09-02T12:03:54Z,0, 35.56 W, 44, 0 %, 0 MiB
2026-09-02T12:03:54Z,1, 39.56 W, 43, 0 %, 0 MiB
2026-09-02T12:03:54Z,2, 35.68 W, 43, 0 %, 0 MiB
2026-09-02T12:03:54Z,3, 37.00 W, 42, 0 %, 0 MiB
2026-09-02T12:03:55Z,0, 35.57 W, 44, 0 %, 0 MiB
2026-09-02T12:03:55Z,1, 39.48 W, 43, 0 %, 0 MiB
2026-09-02T12:03:55Z,2, 35.50 W, 43, 0 %, 0 MiB
2026-09-02T12:03:55Z,3, 36.71 W, 42, 0 %, 0 MiB
2026-09-02T12:03:56Z,0, 35.48 W, 44, 0 %, 0 MiB
2026-09-02T12:03:56Z,1, 39.38 W, 43, 0 %, 0 MiB
2026-09-02T12:03:56Z,2, 35.60 W, 43, 0 %, 0 MiB
2026-09-02T12:03:56Z,3, 36.81 W, 42, 0 %, 0 MiB
2026-09-02T12:03:57Z,0, 35.46 W, 44, 0 %, 0 MiB
2026-09-02T12:03:57Z,1, 39.37 W, 43, 0 %, 0 MiB
2026-09-02T12:03:57Z,2, 35.20 W, 43, 0 %, 0 MiB
2026-09-02T12:03:57Z,3, 37.01 W, 42, 0 %, 0 MiB
2026-09-02T12:03:58Z,0, 35.56 W, 44, 0 %, 0 MiB
2026-09-02T12:03:58Z,1, 39.37 W, 43, 0 %, 0 MiB
2026-09-02T12:03:58Z,2, 35.21 W, 43, 0 %, 0 MiB
2026-09-02T12:03:58Z,3, 36.70 W, 42, 0 %, 0 MiB
2026-09-02T12:03:59Z,0, 35.48 W, 44, 0 %, 0 MiB
2026-09-02T12:03:59Z,1, 39.38 W, 42, 0 %, 0 MiB
2026-09-02T12:03:59Z,2, 35.41 W, 43, 0 %, 0 MiB
2026-09-02T12:03:59Z,3, 36.70 W, 42, 0 %, 0 MiB
2026-09-02T12:04:00Z,0, 35.18 W, 44, 0 %, 0 MiB
2026-09-02T12:04:00Z,1, 39.28 W, 42, 0 %, 0 MiB
2026-09-02T12:04:00Z,2, 35.41 W, 43, 0 %, 0 MiB
2026-09-02T12:04:00Z,3, 36.91 W, 42, 0 %, 0 MiB
2026-09-02T12:04:01Z,0, 35.17 W, 44, 0 %, 0 MiB
2026-09-02T12:04:01Z,1, 39.26 W, 42, 0 %, 0 MiB
2026-09-02T12:04:01Z,2, 35.20 W, 43, 0 %, 0 MiB
2026-09-02T12:04:01Z,3, 36.90 W, 42, 0 %, 0 MiB
2026-09-02T12:04:02Z,0, 35.28 W, 44, 0 %, 0 MiB
2026-09-02T12:04:02Z,1, 39.38 W, 42, 0 %, 0 MiB
2026-09-02T12:04:02Z,2, 35.50 W, 43, 0 %, 0 MiB
2026-09-02T12:04:02Z,3, 36.71 W, 42, 0 %, 0 MiB
2026-09-02T12:04:04Z,0, 35.17 W, 44, 0 %, 0 MiB
2026-09-02T12:04:04Z,1, 39.18 W, 42, 0 %, 0 MiB
2026-09-02T12:04:04Z,2, 35.51 W, 43, 0 %, 0 MiB
2026-09-02T12:04:04Z,3, 37.01 W, 42, 0 %, 0 MiB
2026-09-02T12:04:05Z,0, 35.17 W, 44, 0 %, 0 MiB
2026-09-02T12:04:05Z,1, 39.28 W, 42, 0 %, 0 MiB
2026-09-02T12:04:05Z,2, 35.49 W, 43, 0 %, 0 MiB
2026-09-02T12:04:05Z,3, 36.60 W, 42, 0 %, 0 MiB
2026-09-02T12:04:06Z,0, 35.38 W, 44, 0 %, 0 MiB
2026-09-02T12:04:06Z,1, 39.19 W, 42, 0 %, 0 MiB
2026-09-02T12:04:06Z,2, 35.41 W, 43, 0 %, 0 MiB
2026-09-02T12:04:06Z,3, 36.62 W, 42, 0 %, 0 MiB
2026-09-02T12:04:07Z,0, 35.19 W, 44, 0 %, 0 MiB
2026-09-02T12:04:07Z,1, 39.28 W, 42, 0 %, 0 MiB
2026-09-02T12:04:07Z,2, 35.50 W, 43, 0 %, 0 MiB
2026-09-02T12:04:07Z,3, 36.90 W, 42, 0 %, 0 MiB
2026-09-02T12:04:08Z,0, 35.17 W, 44, 0 %, 0 MiB
2026-09-02T12:04:08Z,1, 39.17 W, 42, 0 %, 0 MiB
2026-09-02T12:04:08Z,2, 35.40 W, 43, 0 %, 0 MiB
2026-09-02T12:04:08Z,3, 36.90 W, 42, 0 %, 0 MiB
2026-09-02T12:04:09Z,0, 35.36 W, 43, 0 %, 0 MiB
2026-09-02T12:04:09Z,1, 39.18 W, 42, 0 %, 0 MiB
2026-09-02T12:04:09Z,2, 35.41 W, 43, 0 %, 0 MiB
2026-09-02T12:04:09Z,3, 36.62 W, 41, 0 %, 0 MiB
2026-09-02T12:04:10Z,0, 35.26 W, 43, 0 %, 0 MiB
2026-09-02T12:04:10Z,1, 39.08 W, 42, 0 %, 0 MiB
2026-09-02T12:04:10Z,2, 35.40 W, 43, 0 %, 0 MiB
2026-09-02T12:04:10Z,3, 36.60 W, 41, 0 %, 0 MiB
2026-09-02T12:04:11Z,0, 35.07 W, 43, 0 %, 0 MiB
2026-09-02T12:04:11Z,1, 39.08 W, 42, 0 %, 0 MiB
2026-09-02T12:04:11Z,2, 35.39 W, 43, 0 %, 0 MiB
2026-09-02T12:04:11Z,3, 36.51 W, 41, 0 %, 0 MiB
2026-09-02T12:04:12Z,0, 35.08 W, 43, 0 %, 0 MiB
2026-09-02T12:04:12Z,1, 39.08 W, 42, 0 %, 0 MiB
2026-09-02T12:04:12Z,2, 35.31 W, 43, 0 %, 0 MiB
2026-09-02T12:04:12Z,3, 36.80 W, 41, 0 %, 0 MiB
2026-09-02T12:04:14Z,0, 34.97 W, 43, 0 %, 0 MiB
2026-09-02T12:04:14Z,1, 39.08 W, 42, 0 %, 0 MiB
2026-09-02T12:04:14Z,2, 35.30 W, 43, 0 %, 0 MiB
2026-09-02T12:04:14Z,3, 36.51 W, 41, 0 %, 0 MiB
2026-09-02T12:04:15Z,0, 35.06 W, 43, 0 %, 0 MiB
2026-09-02T12:04:15Z,1, 39.07 W, 42, 0 %, 0 MiB
2026-09-02T12:04:15Z,2, 35.29 W, 43, 0 %, 0 MiB
2026-09-02T12:04:15Z,3, 36.51 W, 41, 0 %, 0 MiB
2026-09-02T12:04:16Z,0, 34.99 W, 43, 0 %, 0 MiB
2026-09-02T12:04:16Z,1, 39.09 W, 42, 0 %, 0 MiB
2026-09-02T12:04:16Z,2, 35.31 W, 43, 0 %, 0 MiB
2026-09-02T12:04:16Z,3, 36.81 W, 41, 0 %, 0 MiB
2026-09-02T12:04:17Z,0, 34.99 W, 43, 0 %, 0 MiB
2026-09-02T12:04:17Z,1, 38.98 W, 42, 0 %, 0 MiB
2026-09-02T12:04:17Z,2, 35.30 W, 42, 0 %, 0 MiB
2026-09-02T12:04:17Z,3, 36.52 W, 41, 0 %, 0 MiB
2026-09-02T12:04:18Z,0, 34.97 W, 43, 0 %, 0 MiB
2026-09-02T12:04:18Z,1, 39.06 W, 42, 0 %, 0 MiB
2026-09-02T12:04:18Z,2, 35.30 W, 42, 0 %, 0 MiB
2026-09-02T12:04:18Z,3, 36.60 W, 41, 0 %, 0 MiB
2026-09-02T12:04:19Z,0, 35.28 W, 43, 0 %, 0 MiB
2026-09-02T12:04:19Z,1, 38.98 W, 42, 0 %, 0 MiB
2026-09-02T12:04:19Z,2, 35.31 W, 42, 0 %, 0 MiB
2026-09-02T12:04:19Z,3, 36.70 W, 41, 0 %, 0 MiB
2026-09-02T12:04:20Z,0, 35.19 W, 43, 0 %, 0 MiB
2026-09-02T12:04:20Z,1, 39.09 W, 42, 0 %, 0 MiB
2026-09-02T12:04:20Z,2, 35.31 W, 42, 0 %, 0 MiB
2026-09-02T12:04:20Z,3, 36.81 W, 41, 0 %, 0 MiB
2026-09-02T12:04:21Z,0, 34.95 W, 43, 0 %, 0 MiB
2026-09-02T12:04:21Z,1, 39.07 W, 42, 0 %, 0 MiB
