timestamp,power.draw [W],temperature.gpu,memory.used [MiB]
2026-09-02T17:02:10Z,40.31 W, 34, 62744 MiB
2026-09-02T17:02:11Z,38.58 W, 36, 53482 MiB
2026-09-02T17:02:11Z,41.92 W, 34, 52554 MiB
2026-09-02T17:02:11Z,39.10 W, 36, 54134 MiB
2026-09-02T17:02:11Z,40.21 W, 34, 62744 MiB
2026-09-02T17:02:12Z,38.76 W, 36, 53482 MiB
2026-09-02T17:02:12Z,41.82 W, 34, 52554 MiB
2026-09-02T17:02:12Z,39.08 W, 36, 54134 MiB
2026-09-02T17:02:12Z,40.20 W, 34, 62744 MiB
2026-09-02T17:02:13Z,38.77 W, 35, 53482 MiB
2026-09-02T17:02:13Z,41.92 W, 34, 52554 MiB
2026-09-02T17:02:13Z,39.08 W, 36, 54134 MiB
2026-09-02T17:02:13Z,40.21 W, 34, 62744 MiB
2026-09-02T17:02:14Z,38.68 W, 35, 53482 MiB
2026-09-02T17:02:14Z,41.92 W, 34, 52554 MiB
2026-09-02T17:02:14Z,39.18 W, 36, 54134 MiB
2026-09-02T17:02:14Z,40.22 W, 34, 62744 MiB
2026-09-02T17:02:15Z,38.58 W, 35, 53482 MiB
2026-09-02T17:02:15Z,41.83 W, 34, 52554 MiB
2026-09-02T17:02:15Z,39.20 W, 36, 54134 MiB
2026-09-02T17:02:15Z,40.32 W, 34, 62744 MiB
2026-09-02T17:02:16Z,38.57 W, 35, 53482 MiB
2026-09-02T17:02:16Z,41.92 W, 34, 52554 MiB
2026-09-02T17:02:16Z,39.08 W, 36, 54134 MiB
2026-09-02T17:02:16Z,40.20 W, 34, 62744 MiB
2026-09-02T17:02:17Z,38.57 W, 35, 53482 MiB
2026-09-02T17:02:17Z,41.82 W, 34, 52554 MiB
2026-09-02T17:02:17Z,39.18 W, 36, 54134 MiB
2026-09-02T17:02:17Z,40.21 W, 34, 62744 MiB
2026-09-02T17:02:18Z,38.58 W, 35, 53482 MiB
2026-09-02T17:02:18Z,41.92 W, 34, 52554 MiB
2026-09-02T17:02:18Z,39.09 W, 35, 54134 MiB
2026-09-02T17:02:18Z,40.21 W, 34, 62744 MiB
2026-09-02T17:02:19Z,38.58 W, 35, 53482 MiB
2026-09-02T17:02:19Z,41.82 W, 34, 52554 MiB
2026-09-02T17:02:19Z,39.28 W, 35, 54134 MiB
2026-09-02T17:02:19Z,40.21 W, 34, 62744 MiB
2026-09-02T17:02:20Z,38.49 W, 35, 53482 MiB
2026-09-02T17:02:20Z,41.82 W, 34, 52554 MiB
2026-09-02T17:02:20Z,39.09 W, 35, 54134 MiB
2026-09-02T17:02:20Z,40.21 W, 34, 62744 MiB
2026-09-02T17:02:21Z,38.49 W, 35, 53482 MiB
2026-09-02T17:02:21Z,41.92 W, 34, 52554 MiB
2026-09-02T17:02:21Z,39.08 W, 35, 54134 MiB
2026-09-02T17:02:21Z,40.50 W, 34, 62744 MiB
2026-09-02T17:02:22Z,38.58 W, 35, 53482 MiB
2026-09-02T17:02:22Z,41.92 W, 34, 52554 MiB
2026-09-02T17:02:22Z,39.18 W, 35, 54134 MiB
2026-09-02T17:02:22Z,40.41 W, 34, 62744 MiB
2026-09-02T17:02:23Z,38.37 W, 35, 53482 MiB
2026-09-02T17:02:23Z,41.90 W, 34, 52554 MiB
2026-09-02T17:02:23Z,39.18 W, 35, 54134 MiB
2026-09-02T17:02:23Z,40.40 W, 34, 62744 MiB
2026-09-02T17:02:24Z,38.28 W, 35, 53482 MiB
2026-09-02T17:02:24Z,41.82 W, 34, 52554 MiB
2026-09-02T17:02:24Z,39.18 W, 35, 54134 MiB
2026-09-02T17:02:24Z,40.31 W, 34, 62744 MiB
2026-09-02T17:02:25Z,38.29 W, 35, 53482 MiB
2026-09-02T17:02:25Z,41.82 W, 34, 52554 MiB
2026-09-02T17:02:25Z,39.37 W, 35, 54134 MiB
2026-09-02T17:02:25Z,40.31 W, 34, 62744 MiB
2026-09-02T17:02:26Z,38.39 W, 35, 53482 MiB
2026-09-02T17:02:26Z,41.81 W, 34, 52554 MiB
2026-09-02T17:02:26Z,39.28 W, 35, 54134 MiB
2026-09-02T17:02:26Z,40.30 W, 34, 62744 MiB
2026-09-02T17:02:27Z,38.28 W, 35, 53482 MiB
2026-09-02T17:02:27Z,41.81 W, 34, 52554 MiB
2026-09-02T17:02:27Z,39.18 W, 35, 54134 MiB
2026-09-02T17:02:27Z,40.22 W, 34, 62744 MiB
2026-09-02T17:02:28Z,38.27 W, 35, 53482 MiB
2026-09-02T17:02:28Z,41.82 W, 34, 52554 MiB
2026-09-02T17:02:28Z,39.18 W, 35, 54134 MiB
2026-09-02T17:02:28Z,40.02 W, 34, 62744 MiB
2026-09-02T17:02:29Z,38.29 W, 35, 53482 MiB
2026-09-02T17:02:29Z,41.92 W, 34, 52554 MiB
2026-09-02T17:02:29Z,39.19 W, 35, 54134 MiB
2026-09-02T17:02:29Z,40.02 W, 34, 62744 MiB
2026-09-02T17:02:30Z,38.37 W, 35, 53482 MiB
2026-09-02T17:02:30Z,41.90 W, 34, 52554 MiB
2026-09-02T17:02:30Z,39.28 W, 35, 54134 MiB
2026-09-02T17:02:30Z,40.01 W, 34, 62744 MiB
2026-09-02T17:02:31Z,38.27 W, 35, 53482 MiB
2026-09-02T17:02:31Z,41.71 W, 34, 52554 MiB
2026-09-02T17:02:31Z,39.18 W, 35, 54134 MiB
2026-09-02T17:02:31Z,40.12 W, 34, 62744 MiB
2026-09-02T17:02:32Z,38.29 W, 35, 53482 MiB
2026-09-02T17:02:32Z,41.71 W, 34, 52554 MiB
2026-09-02T17:02:32Z,39.08 W, 35, 54134 MiB
2026-09-02T17:02:32Z,40.02 W, 34, 62744 MiB
2026-09-02T17:02:33Z,38.27 W, 35, 53482 MiB
2026-09-02T17:02:33Z,41.70 W, 34, 52554 MiB
2026-09-02T17:02:33Z,39.18 W, 35, 54134 MiB
2026-09-02T17:02:33Z,40.01 W, 34, 62744 MiB
2026-09-02T17:02:34Z,38.28 W, 35, 53482 MiB
2026-09-02T17:02:34Z,41.61 W, 34, 52554 MiB
2026-09-02T17:02:34Z,38.90 W, 35, 54134 MiB
2026-09-02T17:02:34Z,40.03 W, 34, 62744 MiB
2026-09-02T17:02:35Z,38.29 W, 35, 53482 MiB
2026-09-02T17:02:35Z,41.63 W, 34, 52554 MiB
2026-09-02T17:02:35Z,38.90 W, 35, 54134 MiB
2026-09-02T17:02:35Z,40.12 W, 34, 62744 MiB
2026-09-02T17:02:36Z,38.49 W, 35, 53482 MiB
2026-09-02T17:02:36Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:36Z,38.89 W, 35, 54134 MiB
2026-09-02T17:02:36Z,40.02 W, 34, 62744 MiB
2026-09-02T17:02:37Z,38.37 W, 35, 53482 MiB
2026-09-02T17:02:37Z,41.60 W, 33, 52554 MiB
2026-09-02T17:02:37Z,38.98 W, 35, 54134 MiB
2026-09-02T17:02:37Z,40.11 W, 34, 62744 MiB
2026-09-02T17:02:38Z,38.37 W, 35, 53482 MiB
2026-09-02T17:02:38Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:38Z,38.88 W, 35, 54134 MiB
2026-09-02T17:02:38Z,40.02 W, 34, 62744 MiB
2026-09-02T17:02:39Z,38.39 W, 35, 53482 MiB
2026-09-02T17:02:39Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:39Z,38.89 W, 35, 54134 MiB
2026-09-02T17:02:39Z,40.03 W, 33, 62744 MiB
2026-09-02T17:02:40Z,38.29 W, 35, 53482 MiB
2026-09-02T17:02:40Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:40Z,38.89 W, 35, 54134 MiB
2026-09-02T17:02:40Z,39.92 W, 33, 62744 MiB
2026-09-02T17:02:41Z,38.27 W, 35, 53482 MiB
2026-09-02T17:02:41Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:41Z,38.89 W, 35, 54134 MiB
2026-09-02T17:02:41Z,40.02 W, 33, 62744 MiB
2026-09-02T17:02:42Z,38.28 W, 35, 53482 MiB
2026-09-02T17:02:42Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:42Z,38.88 W, 35, 54134 MiB
2026-09-02T17:02:42Z,40.01 W, 33, 62744 MiB
2026-09-02T17:02:43Z,38.21 W, 35, 53482 MiB
2026-09-02T17:02:43Z,41.62 W, 33, 52554 MiB
2026-09-02T17:02:43Z,38.90 W, 35, 54134 MiB
2026-09-02T17:02:43Z,40.03 W, 33, 62744 MiB
2026-09-02T17:02:44Z,38.18 W, 35, 53482 MiB
2026-09-02T17:02:44Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:44Z,38.88 W, 35, 54134 MiB
2026-09-02T17:02:44Z,40.02 W, 33, 62744 MiB
2026-09-02T17:02:45Z,38.20 W, 35, 53482 MiB
2026-09-02T17:02:45Z,41.51 W, 33, 52554 MiB
2026-09-02T17:02:45Z,38.98 W, 35, 54134 MiB
2026-09-02T17:02:45Z,40.02 W, 33, 62744 MiB
2026-09-02T17:02:46Z,38.09 W, 35, 53482 MiB
2026-09-02T17:02:46Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:46Z,38.88 W, 35, 54134 MiB
2026-09-02T17:02:46Z,40.31 W, 33, 62744 MiB
2026-09-02T17:02:47Z,38.29 W, 35, 53482 MiB
2026-09-02T17:02:47Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:47Z,38.88 W, 35, 54134 MiB
2026-09-02T17:02:47Z,40.21 W, 33, 62744 MiB
2026-09-02T17:02:48Z,38.18 W, 35, 53482 MiB
2026-09-02T17:02:48Z,41.60 W, 33, 52554 MiB
2026-09-02T17:02:48Z,38.88 W, 35, 54134 MiB
2026-09-02T17:02:48Z,40.20 W, 33, 62744 MiB
2026-09-02T17:02:49Z,38.29 W, 35, 53482 MiB
2026-09-02T17:02:49Z,41.51 W, 33, 52554 MiB
2026-09-02T17:02:49Z,39.18 W, 35, 54134 MiB
2026-09-02T17:02:49Z,40.12 W, 33, 62744 MiB
2026-09-02T17:02:50Z,38.29 W, 35, 53482 MiB
2026-09-02T17:02:50Z,41.53 W, 33, 52554 MiB
2026-09-02T17:02:50Z,39.08 W, 35, 54134 MiB
2026-09-02T17:02:50Z,40.01 W, 33, 62744 MiB
2026-09-02T17:02:51Z,38.18 W, 35, 53482 MiB
2026-09-02T17:02:51Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:51Z,38.98 W, 35, 54134 MiB
2026-09-02T17:02:51Z,40.02 W, 33, 62744 MiB
2026-09-02T17:02:52Z,38.20 W, 35, 53482 MiB
2026-09-02T17:02:52Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:52Z,38.99 W, 35, 54134 MiB
2026-09-02T17:02:52Z,40.02 W, 33, 62744 MiB
2026-09-02T17:02:53Z,38.20 W, 35, 53482 MiB
2026-09-02T17:02:53Z,41.83 W, 33, 52554 MiB
2026-09-02T17:02:53Z,38.90 W, 35, 54134 MiB
2026-09-02T17:02:53Z,40.03 W, 33, 62744 MiB
2026-09-02T17:02:54Z,38.17 W, 35, 53482 MiB
2026-09-02T17:02:54Z,41.71 W, 33, 52554 MiB
2026-09-02T17:02:54Z,38.88 W, 35, 54134 MiB
2026-09-02T17:02:54Z,40.02 W, 33, 62744 MiB
2026-09-02T17:02:55Z,38.27 W, 35, 53482 MiB
2026-09-02T17:02:55Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:55Z,38.88 W, 35, 54134 MiB
2026-09-02T17:02:55Z,40.01 W, 33, 62744 MiB
2026-09-02T17:02:56Z,38.10 W, 35, 53482 MiB
2026-09-02T17:02:56Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:56Z,38.98 W, 35, 54134 MiB
2026-09-02T17:02:56Z,39.92 W, 33, 62744 MiB
2026-09-02T17:02:57Z,38.20 W, 35, 53482 MiB
2026-09-02T17:02:57Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:57Z,38.88 W, 35, 54134 MiB
2026-09-02T17:02:57Z,40.03 W, 33, 62744 MiB
2026-09-02T17:02:58Z,38.27 W, 35, 53482 MiB
2026-09-02T17:02:58Z,41.51 W, 33, 52554 MiB
2026-09-02T17:02:58Z,38.78 W, 35, 54134 MiB
2026-09-02T17:02:58Z,40.01 W, 33, 62744 MiB
2026-09-02T17:02:59Z,38.37 W, 35, 53482 MiB
2026-09-02T17:02:59Z,41.61 W, 33, 52554 MiB
2026-09-02T17:02:59Z,38.78 W, 35, 54134 MiB
2026-09-02T17:02:59Z,39.91 W, 33, 62744 MiB
2026-09-02T17:03:00Z,38.39 W, 35, 53482 MiB
2026-09-02T17:03:00Z,41.53 W, 33, 52554 MiB
2026-09-02T17:03:00Z,38.81 W, 35, 54134 MiB
2026-09-02T17:03:00Z,40.03 W, 33, 62744 MiB
2026-09-02T17:03:01Z,38.38 W, 35, 53482 MiB
2026-09-02T17:03:01Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:01Z,38.78 W, 35, 54134 MiB
2026-09-02T17:03:01Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:02Z,38.27 W, 34, 53482 MiB
2026-09-02T17:03:02Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:02Z,38.88 W, 35, 54134 MiB
2026-09-02T17:03:02Z,40.01 W, 33, 62744 MiB
2026-09-02T17:03:03Z,38.29 W, 34, 53482 MiB
2026-09-02T17:03:03Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:03Z,38.88 W, 35, 54134 MiB
2026-09-02T17:03:03Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:04Z,38.29 W, 34, 53482 MiB
2026-09-02T17:03:04Z,41.62 W, 33, 52554 MiB
2026-09-02T17:03:04Z,38.81 W, 35, 54134 MiB
2026-09-02T17:03:04Z,40.03 W, 33, 62744 MiB
2026-09-02T17:03:05Z,38.28 W, 34, 53482 MiB
2026-09-02T17:03:05Z,41.51 W, 33, 52554 MiB
2026-09-02T17:03:05Z,38.88 W, 35, 54134 MiB
2026-09-02T17:03:05Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:06Z,38.27 W, 34, 53482 MiB
2026-09-02T17:03:06Z,41.60 W, 33, 52554 MiB
2026-09-02T17:03:06Z,38.78 W, 35, 54134 MiB
2026-09-02T17:03:06Z,40.01 W, 33, 62744 MiB
2026-09-02T17:03:07Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:07Z,41.51 W, 33, 52554 MiB
2026-09-02T17:03:07Z,38.88 W, 34, 54134 MiB
2026-09-02T17:03:07Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:08Z,38.18 W, 34, 53482 MiB
2026-09-02T17:03:08Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:08Z,38.78 W, 34, 54134 MiB
2026-09-02T17:03:08Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:09Z,38.17 W, 34, 53482 MiB
2026-09-02T17:03:09Z,41.50 W, 33, 52554 MiB
2026-09-02T17:03:09Z,38.69 W, 34, 54134 MiB
2026-09-02T17:03:09Z,40.31 W, 33, 62744 MiB
2026-09-02T17:03:10Z,38.18 W, 34, 53482 MiB
2026-09-02T17:03:10Z,41.51 W, 33, 52554 MiB
2026-09-02T17:03:10Z,38.78 W, 34, 54134 MiB
2026-09-02T17:03:10Z,40.11 W, 33, 62744 MiB
2026-09-02T17:03:11Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:11Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:11Z,38.78 W, 34, 54134 MiB
2026-09-02T17:03:11Z,40.11 W, 33, 62744 MiB
2026-09-02T17:03:12Z,38.17 W, 34, 53482 MiB
2026-09-02T17:03:12Z,41.51 W, 33, 52554 MiB
2026-09-02T17:03:12Z,39.08 W, 34, 54134 MiB
2026-09-02T17:03:12Z,40.11 W, 33, 62744 MiB
2026-09-02T17:03:13Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:13Z,41.51 W, 33, 52554 MiB
2026-09-02T17:03:13Z,39.08 W, 34, 54134 MiB
2026-09-02T17:03:13Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:14Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:14Z,41.51 W, 33, 52554 MiB
2026-09-02T17:03:14Z,39.00 W, 34, 54134 MiB
2026-09-02T17:03:14Z,40.12 W, 33, 62744 MiB
2026-09-02T17:03:15Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:15Z,41.42 W, 33, 52554 MiB
2026-09-02T17:03:15Z,38.99 W, 34, 54134 MiB
2026-09-02T17:03:15Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:16Z,38.28 W, 34, 53482 MiB
2026-09-02T17:03:16Z,41.83 W, 33, 52554 MiB
2026-09-02T17:03:16Z,38.90 W, 34, 54134 MiB
2026-09-02T17:03:16Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:17Z,38.29 W, 34, 53482 MiB
2026-09-02T17:03:17Z,41.82 W, 33, 52554 MiB
2026-09-02T17:03:17Z,38.98 W, 34, 54134 MiB
2026-09-02T17:03:17Z,40.03 W, 33, 62744 MiB
2026-09-02T17:03:18Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:18Z,41.71 W, 33, 52554 MiB
2026-09-02T17:03:18Z,38.90 W, 34, 54134 MiB
2026-09-02T17:03:18Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:19Z,38.09 W, 34, 53482 MiB
2026-09-02T17:03:19Z,41.71 W, 33, 52554 MiB
2026-09-02T17:03:19Z,38.98 W, 34, 54134 MiB
2026-09-02T17:03:19Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:20Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:20Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:20Z,38.88 W, 34, 54134 MiB
2026-09-02T17:03:20Z,40.02 W, 33, 62744 MiB
2026-09-02T17:03:21Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:21Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:21Z,38.79 W, 34, 54134 MiB
2026-09-02T17:03:21Z,40.31 W, 33, 62744 MiB
2026-09-02T17:03:22Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:22Z,41.42 W, 33, 52554 MiB
2026-09-02T17:03:22Z,38.78 W, 34, 54134 MiB
2026-09-02T17:03:22Z,40.30 W, 33, 62744 MiB
2026-09-02T17:03:23Z,38.49 W, 34, 53482 MiB
2026-09-02T17:03:23Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:23Z,38.78 W, 34, 54134 MiB
2026-09-02T17:03:23Z,40.20 W, 33, 62744 MiB
2026-09-02T17:03:24Z,38.47 W, 34, 53482 MiB
2026-09-02T17:03:24Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:24Z,38.88 W, 34, 54134 MiB
2026-09-02T17:03:24Z,40.21 W, 33, 62744 MiB
2026-09-02T17:03:25Z,38.30 W, 34, 53482 MiB
2026-09-02T17:03:25Z,41.52 W, 33, 52554 MiB
2026-09-02T17:03:25Z,38.80 W, 34, 54134 MiB
2026-09-02T17:03:25Z,40.21 W, 33, 62744 MiB
2026-09-02T17:03:26Z,38.29 W, 34, 53482 MiB
2026-09-02T17:03:26Z,41.51 W, 33, 52554 MiB
2026-09-02T17:03:26Z,38.80 W, 34, 54134 MiB
2026-09-02T17:03:26Z,40.31 W, 33, 62744 MiB
2026-09-02T17:03:27Z,38.28 W, 34, 53482 MiB
2026-09-02T17:03:27Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:27Z,38.78 W, 34, 54134 MiB
2026-09-02T17:03:27Z,40.40 W, 33, 62744 MiB
2026-09-02T17:03:28Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:28Z,41.51 W, 33, 52554 MiB
2026-09-02T17:03:28Z,38.81 W, 34, 54134 MiB
2026-09-02T17:03:28Z,40.31 W, 33, 62744 MiB
2026-09-02T17:03:29Z,38.20 W, 34, 53482 MiB
2026-09-02T17:03:29Z,41.61 W, 33, 52554 MiB
2026-09-02T17:03:29Z,38.90 W, 34, 54134 MiB
2026-09-02T17:03:29Z,40.31 W, 33, 62744 MiB
2026-09-02T17:03:30Z,38.10 W, 34, 53482 MiB
2026-09-02T17:03:30Z,41.62 W, 33, 52554 MiB
2026-09-02T17:03:30Z,38.90 W, 34, 54134 MiB
2026-09-02T17:03:30Z,40.31 W, 33, 62744 MiB
2026-09-02T17:03:31Z,38.09 W, 34, 53482 MiB
2026-09-02T17:03:31Z,41.60 W, 33, 52554 MiB
2026-09-02T17:03:31Z,38.78 W, 34, 54134 MiB
2026-09-02T17:03:31Z,40.20 W, 33, 62744 MiB
2026-09-02T17:03:32Z,86.32 W, 36, 53482 MiB
2026-09-02T17:03:32Z,41.52 W, 33, 52554 MiB
2026-09-02T17:03:32Z,38.80 W, 34, 54134 MiB
2026-09-02T17:03:32Z,40.51 W, 33, 62744 MiB
2026-09-02T17:03:33Z,180.87 W, 40, 53482 MiB
2026-09-02T17:03:33Z,181.92 W, 40, 52554 MiB
2026-09-02T17:03:33Z,187.45 W, 40, 54134 MiB
2026-09-02T17:03:33Z,182.71 W, 38, 62744 MiB
2026-09-02T17:03:34Z,185.75 W, 41, 53482 MiB
2026-09-02T17:03:34Z,179.98 W, 41, 52554 MiB
2026-09-02T17:03:34Z,212.62 W, 42, 54134 MiB
2026-09-02T17:03:34Z,183.79 W, 39, 62744 MiB
2026-09-02T17:03:35Z,182.55 W, 42, 53482 MiB
2026-09-02T17:03:35Z,237.88 W, 42, 52554 MiB
2026-09-02T17:03:35Z,195.55 W, 42, 54134 MiB
2026-09-02T17:03:35Z,182.73 W, 40, 62744 MiB
2026-09-02T17:03:36Z,182.27 W, 42, 53482 MiB
2026-09-02T17:03:36Z,207.01 W, 43, 52554 MiB
2026-09-02T17:03:36Z,197.46 W, 43, 54134 MiB
2026-09-02T17:03:36Z,179.48 W, 41, 62744 MiB
2026-09-02T17:03:37Z,159.41 W, 43, 53482 MiB
2026-09-02T17:03:37Z,66.59 W, 43, 52554 MiB
2026-09-02T17:03:37Z,213.61 W, 43, 54134 MiB
2026-09-02T17:03:37Z,175.57 W, 41, 62744 MiB
2026-09-02T17:03:38Z,71.10 W, 43, 53482 MiB
2026-09-02T17:03:38Z,124.24 W, 42, 52554 MiB
2026-09-02T17:03:38Z,60.14 W, 43, 54134 MiB
2026-09-02T17:03:38Z,188.83 W, 42, 62744 MiB
2026-09-02T17:03:39Z,186.01 W, 42, 53482 MiB
2026-09-02T17:03:39Z,187.30 W, 44, 52554 MiB
2026-09-02T17:03:39Z,192.36 W, 44, 54134 MiB
2026-09-02T17:03:39Z,206.69 W, 40, 62744 MiB
2026-09-02T17:03:40Z,55.53 W, 39, 53482 MiB
2026-09-02T17:03:40Z,111.59 W, 42, 52554 MiB
2026-09-02T17:03:40Z,177.57 W, 45, 54134 MiB
2026-09-02T17:03:40Z,66.29 W, 41, 62744 MiB
2026-09-02T17:03:41Z,55.81 W, 38, 53482 MiB
2026-09-02T17:03:41Z,71.49 W, 38, 52554 MiB
2026-09-02T17:03:41Z,57.06 W, 39, 54134 MiB
2026-09-02T17:03:41Z,58.59 W, 38, 62744 MiB
2026-09-02T17:03:42Z,71.58 W, 39, 53482 MiB
2026-09-02T17:03:42Z,118.94 W, 38, 52554 MiB
2026-09-02T17:03:42Z,114.28 W, 39, 54134 MiB
2026-09-02T17:03:42Z,94.25 W, 38, 62744 MiB
2026-09-02T17:03:43Z,62.37 W, 39, 53482 MiB
2026-09-02T17:03:43Z,138.59 W, 39, 52554 MiB
2026-09-02T17:03:43Z,85.63 W, 39, 54134 MiB
2026-09-02T17:03:43Z,88.96 W, 38, 62744 MiB
2026-09-02T17:03:44Z,110.79 W, 39, 53482 MiB
2026-09-02T17:03:44Z,99.31 W, 39, 52554 MiB
2026-09-02T17:03:44Z,105.23 W, 40, 54134 MiB
2026-09-02T17:03:44Z,70.61 W, 38, 62744 MiB
2026-09-02T17:03:45Z,67.30 W, 39, 53482 MiB
2026-09-02T17:03:45Z,110.36 W, 40, 52554 MiB
2026-09-02T17:03:45Z,61.20 W, 39, 54134 MiB
2026-09-02T17:03:45Z,105.70 W, 38, 62744 MiB
2026-09-02T17:03:46Z,138.12 W, 39, 53482 MiB
2026-09-02T17:03:46Z,93.96 W, 40, 52554 MiB
2026-09-02T17:03:46Z,137.42 W, 39, 54134 MiB
2026-09-02T17:03:46Z,71.90 W, 39, 62744 MiB
2026-09-02T17:03:47Z,71.02 W, 39, 53482 MiB
2026-09-02T17:03:47Z,111.75 W, 40, 52554 MiB
2026-09-02T17:03:47Z,71.15 W, 40, 54134 MiB
2026-09-02T17:03:47Z,110.46 W, 39, 62744 MiB
2026-09-02T17:03:48Z,76.66 W, 39, 53482 MiB
2026-09-02T17:03:48Z,107.17 W, 40, 52554 MiB
2026-09-02T17:03:48Z,72.44 W, 40, 54134 MiB
2026-09-02T17:03:48Z,73.55 W, 39, 62744 MiB
2026-09-02T17:03:49Z,69.81 W, 39, 53482 MiB
2026-09-02T17:03:49Z,111.32 W, 40, 52554 MiB
2026-09-02T17:03:49Z,68.18 W, 40, 54134 MiB
2026-09-02T17:03:49Z,116.16 W, 39, 62744 MiB
2026-09-02T17:03:50Z,125.56 W, 39, 53482 MiB
2026-09-02T17:03:50Z,104.54 W, 40, 52554 MiB
2026-09-02T17:03:50Z,129.26 W, 40, 54134 MiB
2026-09-02T17:03:50Z,71.50 W, 39, 62744 MiB
2026-09-02T17:03:51Z,61.67 W, 39, 53482 MiB
2026-09-02T17:03:51Z,133.90 W, 40, 52554 MiB
2026-09-02T17:03:51Z,60.96 W, 40, 54134 MiB
2026-09-02T17:03:51Z,79.54 W, 39, 62744 MiB
2026-09-02T17:03:52Z,112.33 W, 39, 53482 MiB
2026-09-02T17:03:52Z,97.60 W, 40, 52554 MiB
2026-09-02T17:03:52Z,124.40 W, 40, 54134 MiB
2026-09-02T17:03:52Z,92.40 W, 39, 62744 MiB
2026-09-02T17:03:53Z,59.91 W, 40, 53482 MiB
2026-09-02T17:03:53Z,157.46 W, 40, 52554 MiB
2026-09-02T17:03:53Z,61.21 W, 40, 54134 MiB
2026-09-02T17:03:53Z,76.65 W, 39, 62744 MiB
2026-09-02T17:03:54Z,124.22 W, 40, 53482 MiB
2026-09-02T17:03:54Z,98.29 W, 40, 52554 MiB
2026-09-02T17:03:54Z,121.93 W, 40, 54134 MiB
2026-09-02T17:03:54Z,103.04 W, 39, 62744 MiB
2026-09-02T17:03:55Z,74.34 W, 40, 53482 MiB
2026-09-02T17:03:55Z,79.44 W, 40, 52554 MiB
2026-09-02T17:03:55Z,75.36 W, 40, 54134 MiB
2026-09-02T17:03:55Z,120.81 W, 39, 62744 MiB
2026-09-02T17:03:56Z,113.23 W, 40, 53482 MiB
2026-09-02T17:03:56Z,96.52 W, 41, 52554 MiB
2026-09-02T17:03:56Z,124.97 W, 40, 54134 MiB
2026-09-02T17:03:56Z,125.98 W, 39, 62744 MiB
2026-09-02T17:03:57Z,72.03 W, 40, 53482 MiB
2026-09-02T17:03:57Z,167.76 W, 41, 52554 MiB
2026-09-02T17:03:57Z,61.83 W, 40, 54134 MiB
2026-09-02T17:03:57Z,81.36 W, 40, 62744 MiB
2026-09-02T17:03:58Z,98.32 W, 40, 53482 MiB
2026-09-02T17:03:58Z,77.17 W, 41, 52554 MiB
2026-09-02T17:03:58Z,74.21 W, 40, 54134 MiB
2026-09-02T17:03:58Z,111.17 W, 40, 62744 MiB
2026-09-02T17:03:59Z,76.09 W, 40, 53482 MiB
2026-09-02T17:03:59Z,145.00 W, 41, 52554 MiB
2026-09-02T17:03:59Z,63.61 W, 40, 54134 MiB
